기준일ID,시간대구분,자치구코드,총생활인구수
20240128,06,11545,187070.4348
20240128,06,11560,343096.2118
20240128,06,11590,326941.1931
20240128,06,11620,420661.2624
20240128,06,11650,358814.1385
20240128,06,11680,489931.1271
20240128,06,11710,693644.1366
20240128,06,11740,517874.0598
20240128,07,11110,202664.3736
20240128,07,11140,186643.0848
20240128,07,11170,237640.6571
20240128,07,11200,285059.8698
20240128,07,11215,360133.3858
20240128,07,11230,326593.0531
20240128,07,11260,381511.333
20240128,07,11290,383609.689
20240128,07,11305,294221.5602
20240128,07,11320,291063.608
20240128,07,11350,494862.5751
20240128,07,11380,435036.1812
20240128,07,11410,291311.7375
20240128,07,11440,347210.0773
20240128,07,11470,346907.984
20240128,07,11500,504121.8574
20240128,07,11530,334999.5848
20240128,07,11545,185721.9538
20240128,07,11560,350007.485
20240128,07,11590,325463.6454
20240128,07,11620,418303.7831
20240128,07,11650,361935.7072
20240128,07,11680,494198.1241
20240128,07,11710,692598.2232
20240128,07,11740,514405.6553
20240128,08,11110,210451.8329
20240128,08,11140,195231.6359
20240128,08,11170,243730.6106
20240128,08,11200,286635.0513
20240128,08,11215,356461.2216
20240128,08,11230,326027.7087
20240128,08,11260,378656.0439
20240128,08,11290,381182.5683
20240128,08,11305,292102.5732
20240128,08,11320,288419.8376
20240128,08,11350,491121.4193
20240128,08,11380,428862.8643
20240128,08,11410,291176.1533
20240128,08,11440,346080.8253
20240128,08,11470,343951.2297
20240128,08,11500,499940.9808
20240128,08,11530,333555.2221
20240128,08,11545,185236.2948
20240128,08,11560,357688.6481
20240128,08,11590,321278.3682
20240128,08,11620,414034.4863
20240128,08,11650,371275.1747
20240128,08,11680,510585.9229
20240128,08,11710,692426.534
20240128,08,11740,508026.7359
20240128,09,11110,220486.818
20240128,09,11140,207826.8761
20240128,09,11170,253721.6551
20240128,09,11200,282268.3163
20240128,09,11215,349059.9517
20240128,09,11230,323593.0177
20240128,09,11260,368125.4566
20240128,09,11290,375566.3749
20240128,09,11305,285393.2356
20240128,09,11320,283429.3658
20240128,09,11350,485528.4036
20240128,09,11380,418554.221
20240128,09,11410,288766.5005
20240128,09,11440,345853.2219
20240128,09,11470,339677.7609
20240128,09,11500,496767.456
20240128,09,11530,329095.9017
20240128,09,11545,184127.4391
20240128,09,11560,371956.517
20240128,09,11590,315312.0555
20240128,09,11620,406670.4089
20240128,09,11650,387834.8454
20240128,09,11680,533845.0271
20240128,09,11710,694521.2124
20240128,09,11740,502373.5673
20240128,10,11110,236009.8117
20240128,10,11140,218717.0077
20240128,10,11170,258778.2061
20240128,10,11200,278997.7663
20240128,10,11215,344549.192
20240128,10,11230,323749.5935
20240128,10,11260,355705.7132
20240128,10,11290,366447.6066
20240128,10,11305,279143.6958
20240128,10,11320,278665.4908
20240128,10,11350,472263.5504
20240128,10,11380,406042.7852
20240128,10,11410,283935.1376
20240128,10,11440,347617.5397
20240128,10,11470,331108.3397
20240128,10,11500,489025.3823
20240128,10,11530,327087.9811
20240128,10,11545,183952.5849
20240128,10,11560,387697.6085
20240128,10,11590,309085.8742
20240128,10,11620,399774.529
20240128,10,11650,408105.0487
20240128,10,11680,553788.0464
20240128,10,11710,698070.0354
20240128,10,11740,493837.0363
20240128,11,11110,252715.8936
20240128,11,11140,230564.0549
20240128,11,11170,263873.2116
20240128,11,11200,278319.3128
20240128,11,11215,341153.6796
20240128,11,11230,321415.8732
20240128,11,11260,346482.3185
20240128,11,11290,355645.7362
20240128,11,11305,272816.7789
20240128,11,11320,272721.1005
20240128,11,11350,462479.4637
20240128,11,11380,394643.2246
20240128,11,11410,278502.3016
20240128,11,11440,349924.1253
20240128,11,11470,327357.9216
20240128,11,11500,483093.6806
20240128,11,11530,323077.7645
20240128,11,11545,180633.6707
20240128,11,11560,402573.2666
20240128,11,11590,301737.1847
20240128,11,11620,391990.5329
20240128,11,11650,421143.3105
20240128,11,11680,570341.2464
20240128,11,11710,695770.217
20240128,11,11740,486331.5728
20240128,12,11110,270842.6375
20240128,12,11140,237457.7385
20240128,12,11170,269065.5022
20240128,12,11200,276271.1815
20240128,12,11215,339549.047
20240128,12,11230,319285.4722
20240128,12,11260,340610.8784
20240128,12,11290,349584.1413
20240128,12,11305,269282.2974
20240128,12,11320,267039.7972
20240128,12,11350,453067.2451
20240128,12,11380,386104.0536
20240128,12,11410,275181.5701
20240128,12,11440,357819.1061
20240128,12,11470,323484.456
20240128,12,11500,478064.114
20240128,12,11530,321489.4381
20240128,12,11545,181055.0612
20240128,12,11560,413439.6959
20240128,12,11590,299125.3343
20240128,12,11620,385741.3978
20240128,12,11650,425284.7939
20240128,12,11680,582182.7408
20240128,12,11710,700169.9992
20240128,12,11740,479850.9374
20240128,13,11110,283682.0639
20240128,13,11140,243619.4754
20240128,13,11170,270476.4732
20240128,13,11200,274407.5187
20240128,13,11215,338685.0853
20240128,13,11230,319082.9809
20240128,13,11260,336293.0745
20240128,13,11290,344591.5385
20240128,13,11305,268839.9807
20240128,13,11320,263606.8535
20240128,13,11350,446841.4584
20240128,13,11380,378836.5078
20240128,13,11410,274009.4579
20240128,13,11440,364905.006
20240128,13,11470,321392.279
20240128,13,11500,475357.5079
20240128,13,11530,318681.1592
20240128,13,11545,180755.1545
20240128,13,11560,416413.1843
20240128,13,11590,297214.1286
20240128,13,11620,378640.4858
20240128,13,11650,435431.3971
20240128,13,11680,584826.2254
20240128,13,11710,701336.9135
20240128,13,11740,473240.4502
20240128,14,11110,290209.6523
20240128,14,11140,241074.5506
20240128,14,11170,269210.1232
20240128,14,11200,274874.6043
20240128,14,11215,338247.8288
20240128,14,11230,320124.8313
20240128,14,11260,335778.0685
20240128,14,11290,342563.296
20240128,14,11305,267938.7162
20240128,14,11320,261660.1132
20240128,14,11350,444829.8161
20240128,14,11380,377098.4965
20240128,14,11410,272239.0208
20240128,14,11440,369236.8616
20240128,14,11470,318933.1198
20240128,14,11500,473309.8969
20240128,14,11530,318589.2357
20240128,14,11545,182415.9079
20240128,14,11560,415320.046
20240128,14,11590,295584.9927
20240128,14,11620,376538.9638
20240128,14,11650,434039.29
20240128,14,11680,584188.8593
20240128,14,11710,706255.9478
20240128,14,11740,473422.2985
20240128,15,11110,285584.7231
20240128,15,11140,236178.8834
20240128,15,11170,271191.9907
20240128,15,11200,276026.6986
20240128,15,11215,338933.2083
20240128,15,11230,317634.4215
20240128,15,11260,337011.5006
20240128,15,11290,342128.6776
20240128,15,11305,267444.1078
20240128,15,11320,261451.0963
20240128,15,11350,444445.5327
20240128,15,11380,378937.9256
20240128,15,11410,272365.1
20240128,15,11440,371283.8404
20240128,15,11470,320676.2456
20240128,15,11500,473199.0253
20240128,15,11530,320301.671
20240128,15,11545,183410.8594
20240128,15,11560,410452.0635
20240128,15,11590,296957.1198
20240128,15,11620,373029.7893
20240128,15,11650,434475.8849
20240128,15,11680,577061.1946
20240128,15,11710,708860.1968
20240128,15,11740,471975.3958
20240128,16,11110,273751.758
20240128,16,11140,226356.3533
20240128,16,11170,267964.0952
20240128,16,11200,279841.3304
20240128,16,11215,339125.832
20240128,16,11230,314929.6543
20240128,16,11260,341563.2373
20240128,16,11290,345174.5742
20240128,16,11305,270165.9429
20240128,16,11320,262226.5351
20240128,16,11350,447121.366
20240128,16,11380,385710.4889
20240128,16,11410,276579.7947
20240128,16,11440,371915.5803
20240128,16,11470,323977.4816
20240128,16,11500,475099.7246
20240128,16,11530,320530.4377
20240128,16,11545,183518.2288
20240128,16,11560,405396.9763
20240128,16,11590,298606.4116
20240128,16,11620,378749.4831
20240128,16,11650,430328.6976
20240128,16,11680,569480.128
20240128,16,11710,714319.6098
20240128,16,11740,474815.3955
20240128,17,11110,258225.2809
20240128,17,11140,217819.7303
20240128,17,11170,261542.9932
20240128,17,11200,282235.5926
20240128,17,11215,342937.5345
20240128,17,11230,313051.6806
20240128,17,11260,345280.5712
20240128,17,11290,351992.0947
20240128,17,11305,273973.7275
20240128,17,11320,265705.9941
20240128,17,11350,454840.7731
20240128,17,11380,391464.5706
20240128,17,11410,277425.9257
20240128,17,11440,371936.1589
20240128,17,11470,329561.3779
20240128,17,11500,477632.3229
20240128,17,11530,322753.1818
20240128,17,11545,183222.0971
20240128,17,11560,396817.1762
20240128,17,11590,302520.2145
20240128,17,11620,384664.276
20240128,17,11650,422575.7094
20240128,17,11680,563443.7179
20240128,17,11710,719373.5205
20240128,17,11740,479683.0761
20240128,18,11110,242752.751
20240128,18,11140,207877.0845
20240128,18,11170,257369.9789
20240128,18,11200,279231.888
20240128,18,11215,347082.3621
20240128,18,11230,310628.8945
20240128,18,11260,350241.522
20240128,18,11290,358411.3689
20240128,18,11305,277368.5954
20240128,18,11320,268179.8576
20240128,18,11350,460683.7838
20240128,18,11380,399401.2556
20240128,18,11410,279865.2706
20240128,18,11440,371893.3776
20240128,18,11470,333057.9901
20240128,18,11500,484424.2077
20240128,18,11530,327728.5425
20240128,18,11545,185115.7143
20240128,18,11560,388491.2455
20240128,18,11590,307953.0254
20240128,18,11620,391099.9147
20240128,18,11650,415123.0413
20240128,18,11680,552004.1341
20240128,18,11710,722480.9197
20240128,18,11740,487937.0248
20240128,19,11110,228482.0014
20240128,19,11140,201064.5458
20240128,19,11170,255761.432
20240128,19,11200,279848.3443
20240128,19,11215,349746.939
20240128,19,11230,309085.0598
20240128,19,11260,356003.7634
20240128,19,11290,365961.1722
20240128,19,11305,279970.4891
20240128,19,11320,270618.1931
20240128,19,11350,467787.5967
20240128,19,11380,408287.957
20240128,19,11410,281597.0938
20240128,19,11440,367966.6555
20240128,19,11470,336788.037
20240128,19,11500,487219.9182
20240128,19,11530,330981.7886
20240128,19,11545,184921.9162
20240128,19,11560,380541.3315
20240128,19,11590,312631.5741
20240128,19,11620,398404.6666
20240128,19,11650,414698.1631
20240128,19,11680,547214.5476
20240128,19,11710,720639.6397
20240128,19,11740,494760.1068
20240128,20,11110,216677.6646
20240128,20,11140,190885.5965
20240128,20,11170,249154.6671
20240128,20,11200,283321.7884
20240128,20,11215,351811.3144
20240128,20,11230,308177.7685
20240128,20,11260,360849.6394
20240128,20,11290,373683.1008
20240128,20,11305,281539.6635
20240128,20,11320,273709.9173
20240128,20,11350,472338.3491
20240128,20,11380,414233.064
20240128,20,11410,284599.8799
20240128,20,11440,363090.7774
20240128,20,11470,342987.795
20240128,20,11500,489467.8056
20240128,20,11530,335240.1805
20240128,20,11545,185647.3766
20240128,20,11560,371023.5675
20240128,20,11590,318373.7232
20240128,20,11620,404274.1684
20240128,20,11650,407812.9577
20240128,20,11680,541643.3871
20240128,20,11710,711452.8663
20240128,20,11740,501611.1783
20240128,21,11110,206531.7866
20240128,21,11140,183324.9597
20240128,21,11170,240600.6333
20240128,21,11200,278765.16
20240128,21,11215,354363.2785
20240128,21,11230,312045.7303
20240128,21,11260,366104.794
20240128,21,11290,379490.878
20240128,21,11305,285162.1048
20240128,21,11320,276843.5698
20240128,21,11350,476596.7837
20240128,21,11380,421731.3618
20240128,21,11410,285722.3131
20240128,21,11440,357667.5234
20240128,21,11470,346805.1628
20240128,21,11500,493841.0405
20240128,21,11530,337990.2494
20240128,21,11545,186475.659
20240128,21,11560,362580.4881
20240128,21,11590,322539.0598
20240128,21,11620,411432.7195
20240128,21,11650,399852.3136
20240128,21,11680,531526.3631
20240128,21,11710,699094.5464
20240128,21,11740,507270.5727
20240128,22,11110,201142.7267
20240128,22,11140,178213.2608
20240128,22,11170,236329.9164
20240128,22,11200,277005.583
20240128,22,11215,354790.6759
20240128,22,11230,313821.4749
20240128,22,11260,368985.3413
20240128,22,11290,382556.7185
20240128,22,11305,288324.9069
20240128,22,11320,279275.9317
20240128,22,11350,479047.7492
20240128,22,11380,426995.9481
20240128,22,11410,287437.3985
20240128,22,11440,350085.4833
20240128,22,11470,350188.7902
20240128,22,11500,496292.6235
20240128,22,11530,340583.4347
20240128,22,11545,187714.1609
20240128,22,11560,357988.2858
20240128,22,11590,325721.3767
20240128,22,11620,415404.1861
20240128,22,11650,389874.7373
20240128,22,11680,518162.9427
20240128,22,11710,697229.718
20240128,22,11740,513198.3542
20240128,23,11110,195006.1961
20240128,23,11140,172222.0586
20240128,23,11170,226956.1048
20240128,23,11200,272494.5597
20240128,23,11215,356007.685
20240128,23,11230,316281.2045
20240128,23,11260,374565.3035
20240128,23,11290,386531.3209
20240128,23,11305,292736.9775
20240128,23,11320,279356.8659
20240128,23,11350,482109.5548
20240128,23,11380,433197.6297
20240128,23,11410,288844.6474
20240128,23,11440,344926.234
20240128,23,11470,354918.2927
20240128,23,11500,501072.1537
20240128,23,11530,343636.9664
20240128,23,11545,188944.2961
20240128,23,11560,347514.7582
20240128,23,11590,335443.4262
20240128,23,11620,422624.5192
20240128,23,11650,378882.8752
20240128,23,11680,504339.0345
20240128,23,11710,694484.0763
20240128,23,11740,519918.2208
20240127,00,11110,202815.0695
20240127,00,11140,183176.808
20240127,00,11170,225733.9605
20240127,00,11200,272111.1954
20240127,00,11215,347803.6231
20240127,00,11230,308550.3378
20240127,00,11260,357118.8437
20240127,00,11290,372072.1447
20240127,00,11305,285893.8716
20240127,00,11320,272120.5085
20240127,00,11350,469999.4127
20240127,00,11380,417274.3907
20240127,00,11410,283525.1402
20240127,00,11440,341868.6056
20240127,00,11470,348759.9368
20240127,00,11500,494752.1644
20240127,00,11530,340037.3547
20240127,00,11545,191228.45
20240127,00,11560,359495.9687
20240127,00,11590,327318.0406
20240127,00,11620,416961.8665
20240127,00,11650,403466.2524
20240127,00,11680,566637.7921
20240127,00,11710,686076.7736
20240127,00,11740,517440.4006
20240127,01,11110,201970.1121
20240127,01,11140,182081.2787
20240127,01,11170,226305.6978
20240127,01,11200,274657.4757
20240127,01,11215,350417.9579
20240127,01,11230,311813.1181
20240127,01,11260,362649.5938
20240127,01,11290,375556.0564
20240127,01,11305,288772.6119
20240127,01,11320,276318.289
20240127,01,11350,476757.704
20240127,01,11380,422071.4384
20240127,01,11410,285618.1688
20240127,01,11440,342680.8698
20240127,01,11470,351920.0534
20240127,01,11500,498095.2502
20240127,01,11530,339773.4211
20240127,01,11545,191918.9102
20240127,01,11560,358713.5531
20240127,01,11590,330263.3915
20240127,01,11620,421638.9295
20240127,01,11650,400015.0539
20240127,01,11680,558458.0718
20240127,01,11710,690607.375
20240127,01,11740,521524.0541
20240127,02,11110,201597.5704
20240127,02,11140,181834.0862
20240127,02,11170,227900.6985
20240127,02,11200,275174.5577
20240127,02,11215,354183.5194
20240127,02,11230,315031.0608
20240127,02,11260,368394.773
20240127,02,11290,379441.801
20240127,02,11305,292430.7784
20240127,02,11320,278624.5391
20240127,02,11350,481477.209
20240127,02,11380,427090.9992
20240127,02,11410,287171.5571
20240127,02,11440,343236.2094
20240127,02,11470,354136.7395
20240127,02,11500,499895.4067
20240127,02,11530,341337.9676
20240127,02,11545,192442.431
20240127,02,11560,358471.2892
20240127,02,11590,332473.0402
20240127,02,11620,425435.5292
20240127,02,11650,396598.1503
20240127,02,11680,550741.1204
20240127,02,11710,694556.2627
20240127,02,11740,525199.414
20240127,03,11110,201125.6725
20240127,03,11140,182638.5445
20240127,03,11170,228688.0522
20240127,03,11200,278865.2003
20240127,03,11215,356952.1007
20240127,03,11230,317683.6444
20240127,03,11260,371862.0346
20240127,03,11290,382818.1473
20240127,03,11305,294933.4759
20240127,03,11320,283102.5852
20240127,03,11350,487468.1719
20240127,03,11380,432065.6703
20240127,03,11410,288895.9853
20240127,03,11440,346142.5213
20240127,03,11470,355340.3737
20240127,03,11500,502975.3332
20240127,03,11530,341374.5488
20240127,03,11545,192666.9988
20240127,03,11560,358125.6368
20240127,03,11590,334778.9651
20240127,03,11620,428299.94
20240127,03,11650,391265.4384
20240127,03,11680,545284.9775
20240127,03,11710,700460.5121
20240127,03,11740,527040.4272
20240127,04,11110,201857.4627
20240127,04,11140,184685.8919
20240127,04,11170,230174.1295
20240127,04,11200,279535.1586
20240127,04,11215,359719.5634
20240127,04,11230,321674.1619
20240127,04,11260,376190.6772
20240127,04,11290,385141.2508
20240127,04,11305,297121.0884
20240127,04,11320,287277.3251
20240127,04,11350,491852.4298
20240127,04,11380,435437.0711
20240127,04,11410,292418.0874
20240127,04,11440,348105.3895
20240127,04,11470,356678.7576
20240127,04,11500,505522.026
20240127,04,11530,341500.2086
20240127,04,11545,192875.6539
20240127,04,11560,358104.7914
20240127,04,11590,335706.3741
20240127,04,11620,429627.4151
20240127,04,11650,389117.849
20240127,04,11680,540598.5831
20240127,04,11710,704778.5187
20240127,04,11740,528964.5419
20240127,05,11110,205218.3966
20240127,05,11140,187346.8062
20240127,05,11170,233742.5133
20240127,05,11200,282404.5084
20240127,05,11215,362032.4933
20240127,05,11230,327142.8533
20240127,05,11260,376574.8568
20240127,05,11290,386448.5266
20240127,05,11305,297960.2047
20240127,05,11320,289900.1566
20240127,05,11350,494812.5963
20240127,05,11380,435956.2187
20240127,05,11410,294527.1248
20240127,05,11440,350514.1128
20240127,05,11470,355904.9288
20240127,05,11500,510120.0581
20240127,05,11530,338411.3828
20240127,05,11545,191641.3161
20240127,05,11560,359150.0232
20240127,05,11590,336105.7446
20240127,05,11620,430114.6919
20240127,05,11650,390311.9437
20240127,05,11680,539082.0462
20240127,05,11710,709591.6162
20240127,05,11740,530643.2455
20240127,06,11110,207412.806
20240127,06,11140,195503.5004
20240127,06,11170,238263.8258
20240127,06,11200,287455.729
20240127,06,11215,360920.6946
20240127,06,11230,329168.2615
20240127,06,11260,374804.2413
20240127,06,11290,385343.7785
20240127,06,11305,294628.8619
20240127,06,11320,288635.0447
20240127,06,11350,492781.2699
20240127,06,11380,432350.9295
20240127,06,11410,294968.1515
20240127,06,11440,349932.3472
20240127,06,11470,351118.6902
20240127,06,11500,511509.4987
20240127,06,11530,332938.0444
20240127,06,11545,190932.489
20240127,06,11560,358826.6592
20240127,06,11590,331480.97
20240127,06,11620,425083.383
20240127,06,11650,398373.8796
20240127,06,11680,545292.6561
20240127,06,11710,713295.3478
20240127,06,11740,530025.0166
20240127,07,11110,211056.4068
20240127,07,11140,200689.9795
20240127,07,11170,241018.3402
20240127,07,11200,289260.3666
20240127,07,11215,356594.8276
20240127,07,11230,330437.6265
20240127,07,11260,370651.9199
20240127,07,11290,380269.9831
20240127,07,11305,291993.0981
20240127,07,11320,285036.4617
20240127,07,11350,488123.6775
20240127,07,11380,426468.4658
20240127,07,11410,294893.0328
20240127,07,11440,348235.5567
20240127,07,11470,346129.7534
20240127,07,11500,504527.3373
20240127,07,11530,330204.9229
20240127,07,11545,190127.8116
20240127,07,11560,360253.1285
20240127,07,11590,327749.4791
20240127,07,11620,416797.7446
20240127,07,11650,404049.2997
20240127,07,11680,554990.1305
20240127,07,11710,709072.2439
20240127,07,11740,523696.5061
20240127,08,11110,217623.2478
20240127,08,11140,210036.9017
20240127,08,11170,244682.2558
20240127,08,11200,288986.253
20240127,08,11215,351798.542
20240127,08,11230,330241.3417
20240127,08,11260,362688.4678
20240127,08,11290,374455.0956
20240127,08,11305,287514.6449
20240127,08,11320,277937.9073
20240127,08,11350,478784.3059
20240127,08,11380,419061.8937
20240127,08,11410,292237.2614
20240127,08,11440,348858.1224
20240127,08,11470,340843.1359
20240127,08,11500,498436.6228
20240127,08,11530,327126.8891
20240127,08,11545,188847.0953
20240127,08,11560,366247.1814
20240127,08,11590,322724.7027
20240127,08,11620,408125.1113
20240127,08,11650,417399.6284
20240127,08,11680,576889.6961
20240127,08,11710,706552.7621
20240127,08,11740,514386.3328
20240127,09,11110,229093.045
20240127,09,11140,222290.4056
20240127,09,11170,245971.9794
20240127,09,11200,288550.9358
20240127,09,11215,343731.1183
20240127,09,11230,326217.8975
20240127,09,11260,351387.844
20240127,09,11290,362546.2623
20240127,09,11305,278685.7607
20240127,09,11320,268007.6403
20240127,09,11350,471948.6479
20240127,09,11380,405893.4497
20240127,09,11410,285723.7554
20240127,09,11440,349145.8733
20240127,09,11470,339303.0981
20240127,09,11500,488055.8676
20240127,09,11530,322224.5459
20240127,09,11545,188705.021
20240127,09,11560,373720.9906
20240127,09,11590,316196.2767
20240127,09,11620,396256.4971
20240127,09,11650,439774.7441
20240127,09,11680,607363.5746
20240127,09,11710,702095.0761
20240127,09,11740,502240.0382
20240127,10,11110,242969.9224
20240127,10,11140,235077.2669
20240127,10,11170,250300.611
20240127,10,11200,285838.8121
20240127,10,11215,339781.7627
20240127,10,11230,322504.3106
20240127,10,11260,338679.5076
20240127,10,11290,350780.495
20240127,10,11305,271147.9335
20240127,10,11320,261796.3308
20240127,10,11350,459842.5122
20240127,10,11380,390915.0954
20240127,10,11410,280776.4828
20240127,10,11440,350306.1861
20240127,10,11470,333433.2855
20240127,10,11500,483469.3115
20240127,10,11530,321202.3992
20240127,10,11545,185974.1049
20240127,10,11560,386027.3512
20240127,10,11590,307658.9316
20240127,10,11620,384637.7847
20240127,10,11650,458314.4612
20240127,10,11680,631897.4793
20240127,10,11710,700567.1899
20240127,10,11740,492421.9587
20240127,11,11110,261956.3546
20240127,11,11140,252135.2135
20240127,11,11170,252660.1348
20240127,11,11200,284933.9202
20240127,11,11215,338568.6597
20240127,11,11230,320758.0911
20240127,11,11260,330211.175
20240127,11,11290,340868.8703
20240127,11,11305,265733.897
20240127,11,11320,254248.1686
20240127,11,11350,450984.2908
20240127,11,11380,377937.289
20240127,11,11410,275933.4502
20240127,11,11440,356695.8473
20240127,11,11470,328753.3333
20240127,11,11500,476815.0403
20240127,11,11530,318623.4161
20240127,11,11545,183651.5428
20240127,11,11560,398956.3814
20240127,11,11590,300453.0766
20240127,11,11620,377917.3044
20240127,11,11650,469781.7852
20240127,11,11680,647801.3477
20240127,11,11710,699482.7787
20240127,11,11740,480213.9098
20240127,12,11110,286278.9903
20240127,12,11140,270558.9634
20240127,12,11170,256756.5845
20240127,12,11200,283339.4287
20240127,12,11215,335810.3023
20240127,12,11230,319398.0287
20240127,12,11260,322797.0326
20240127,12,11290,332067.2999
20240127,12,11305,259433.8087
20240127,12,11320,249430.7307
20240127,12,11350,443242.2042
20240127,12,11380,367547.9925
20240127,12,11410,271161.1718
20240127,12,11440,362542.8542
20240127,12,11470,325706.6827
20240127,12,11500,471144.7339
20240127,12,11530,316753.6579
20240127,12,11545,182151.5897
20240127,12,11560,407302.7546
20240127,12,11590,293259.8148
20240127,12,11620,372467.6168
20240127,12,11650,476907.6112
20240127,12,11680,659129.6522
20240127,12,11710,699197.1853
20240127,12,11740,472695.8735
20240127,13,11110,307030.874
20240127,13,11140,278179.415
20240127,13,11170,262327.8397
20240127,13,11200,281021.2555
20240127,13,11215,333002.3907
20240127,13,11230,317213.4005
20240127,13,11260,319643.5536
20240127,13,11290,325959.6217
20240127,13,11305,254412.6751
20240127,13,11320,246844.3265
20240127,13,11350,436880.868
20240127,13,11380,361842.0189
20240127,13,11410,267963.9902
20240127,13,11440,369799.1996
20240127,13,11470,322784.6279
20240127,13,11500,467173.999
20240127,13,11530,315417.304
20240127,13,11545,180228.4269
20240127,13,11560,409509.0794
20240127,13,11590,290158.5465
20240127,13,11620,365191.6666
20240127,13,11650,479817.5394
20240127,13,11680,666839.1413
20240127,13,11710,701963.8998
20240127,13,11740,464080.8612
20240127,14,11110,317616.4766
20240127,14,11140,277727.314
20240127,14,11170,260692.4764
20240127,14,11200,280211.9572
20240127,14,11215,332374.6413
20240127,14,11230,316558.6529
20240127,14,11260,317458.2746
20240127,14,11290,321104.0454
20240127,14,11305,253351.9389
20240127,14,11320,242926.7724
20240127,14,11350,432019.5608
20240127,14,11380,358420.0071
20240127,14,11410,268953.6696
20240127,14,11440,380179.2913
20240127,14,11470,317893.5609
20240127,14,11500,465136.0112
20240127,14,11530,312559.2596
20240127,14,11545,178229.8476
20240127,14,11560,410374.9596
20240127,14,11590,290033.0209
20240127,14,11620,361592.4704
20240127,14,11650,480619.5229
20240127,14,11680,667169.6064
20240127,14,11710,705182.6345
20240127,14,11740,462104.9304
20240127,15,11110,317720.8434
20240127,15,11140,273182.2291
20240127,15,11170,265602.5998
20240127,15,11200,282205.602
20240127,15,11215,333709.2203
20240127,15,11230,314335.2514
20240127,15,11260,316700.5748
20240127,15,11290,321526.2965
20240127,15,11305,253699.8274
20240127,15,11320,242114.2962
20240127,15,11350,431502.6058
20240127,15,11380,358920.8201
20240127,15,11410,267793.6671
20240127,15,11440,382712.2511
20240127,15,11470,316462.2231
20240127,15,11500,464990.5891
20240127,15,11530,311533.7138
20240127,15,11545,179311.9032
20240127,15,11560,409955.8074
20240127,15,11590,290148.5935
20240127,15,11620,361937.4924
20240127,15,11650,477604.7542
20240127,15,11680,655087.8621
20240127,15,11710,710377.6035
20240127,15,11740,459355.2979
20240127,16,11110,305837.4441
20240127,16,11140,266158.3766
20240127,16,11170,266574.5203
20240127,16,11200,286885.7127
20240127,16,11215,335585.6953
20240127,16,11230,309163.9777
20240127,16,11260,322817.5974
20240127,16,11290,324683.3552
20240127,16,11305,254927.7697
20240127,16,11320,241782.3423
20240127,16,11350,436840.7494
20240127,16,11380,363546.1843
20240127,16,11410,268164.7085
20240127,16,11440,386150.1674
20240127,16,11470,317619.7017
20240127,16,11500,461993.6113
20240127,16,11530,316176.6923
20240127,16,11545,180523.8865
20240127,16,11560,410753.7573
20240127,16,11590,292590.7338
20240127,16,11620,364566.8157
20240127,16,11650,471427.7427
20240127,16,11680,640658.1979
20240127,16,11710,715476.761
20240127,16,11740,458779.5536
20240127,17,11110,292469.2194
20240127,17,11140,254758.3887
20240127,17,11170,263355.3199
20240127,17,11200,287484.5458
20240127,17,11215,337789.0242
20240127,17,11230,308185.0554
20240127,17,11260,324751.367
20240127,17,11290,328563.3659
20240127,17,11305,258158.4136
20240127,17,11320,246171.074
20240127,17,11350,441503.3963
20240127,17,11380,369381.346
20240127,17,11410,267180.9153
20240127,17,11440,387821.6214
20240127,17,11470,322523.4062
20240127,17,11500,465993.4599
20240127,17,11530,318288.9561
20240127,17,11545,179352.3997
20240127,17,11560,405986.3389
20240127,17,11590,297712.2837
20240127,17,11620,370724.2741
20240127,17,11650,459006.3803
20240127,17,11680,627377.1546
20240127,17,11710,721052.0714
20240127,17,11740,464488.3925
20240127,18,11110,276120.5521
20240127,18,11140,239036.3091
20240127,18,11170,256967.8767
20240127,18,11200,285914.3282
20240127,18,11215,341525.5663
20240127,18,11230,305668.7537
20240127,18,11260,334316.716
20240127,18,11290,336154.4624
20240127,18,11305,262787.4439
20240127,18,11320,251239.1972
20240127,18,11350,447633.8161
20240127,18,11380,380918.1821
20240127,18,11410,269477.9643
20240127,18,11440,387402.7006
20240127,18,11470,327929.4497
20240127,18,11500,468121.4899
20240127,18,11530,319878.0388
20240127,18,11545,181526.6342
20240127,18,11560,399096.2163
20240127,18,11590,299584.5767
20240127,18,11620,377194.8066
20240127,18,11650,444523.9462
20240127,18,11680,608406.5814
20240127,18,11710,719502.3705
20240127,18,11740,469090.7228
20240127,19,11110,258623.5206
20240127,19,11140,225088.6987
20240127,19,11170,253002.2039
20240127,19,11200,283705.8492
20240127,19,11215,342521.5919
20240127,19,11230,303229.6376
20240127,19,11260,339820.994
20240127,19,11290,342993.3411
20240127,19,11305,267116.0443
20240127,19,11320,255388.9672
20240127,19,11350,454281.3919
20240127,19,11380,387366.027
20240127,19,11410,270708.8961
20240127,19,11440,381733.8582
20240127,19,11470,331515.9809
20240127,19,11500,472209.8521
20240127,19,11530,322527.6457
20240127,19,11545,179289.8299
20240127,19,11560,388205.2844
20240127,19,11590,301901.2132
20240127,19,11620,383056.1771
20240127,19,11650,429162.6444
20240127,19,11680,589659.2047
20240127,19,11710,716652.2604
20240127,19,11740,476200.9147
20240127,20,11110,242931.4075
20240127,20,11140,210721.4447
20240127,20,11170,248971.7686
20240127,20,11200,283603.5852
